gene	EarlyMean	PreMeiMean	MeiMean	DICMean
TMEM64	0	7.09306878306878	19.4530049261084	16.8327329192547
TMEM65	0	0	2.72233990147783	0
TMEM67	1.88149791955617	12.0630687830688	11.6191625615764	0.636770186335404
TMEM68	23.2214077669903	14.2984656084656	28.0035221674877	34.477701863354
TMEM69	69.0182871012483	43.3066137566138	47.6245812807882	67.2951552795031
TMEM70	81.4200069348128	154.000264550265	240.32802955665	139.512360248447
TMEM71	0	0	0	0
TMEM72	0	0	0	0
TMEM72-AS1	0	0	0	0
TMEM74	0	0	0	4.75236024844721
TMEM74B	0	0	0	0
TMEM75	0	0	0	0
TMEM79	0	0.92962962962963	7.36849753694581	4.16459627329193
TMEM80	20.6012690707351	85.1780423280423	103.360443349754	55.0939130434783
TMEM81	0	0	0	0
TMEM82	0	0	0	0
TMEM86A	0	0	2.80674876847291	2.54925465838509
TMEM86B	0	0	0.00517241379310348	0
TMEM87A	100.155658807212	93.0788888888889	77.1972413793103	73.9752173913044
TMEM87B	5.63832871012483	10.4327513227513	18.8941871921182	36.0578260869565
TMEM88	0	0.278201058201058	0	0
TMEM88B	0	0	0	0
TMEM89	0	0	0	0
TMEM8A	2.05656033287101	0.203597883597884	0	0
TMEM8B	0.0535298196948683	11.3357142857143	3.10573891625616	18.4341614906832
TMEM8C	0	0	0	0
TMEM9	135.176567267684	279.933015873016	282.811231527094	336.237701863354
TMEM91	2.69229542302358	2.66031746031746	1.86470443349754	3.57521739130435
TMEM92	0	1.27486772486773	0	0
TMEM92-AS1	0	0	0	0
TMEM95	0	0	0	0
TMEM97	104.209916782247	252.537671957672	208.423743842365	124.777888198758
TMEM98	14.1942649098474	119.645555555556	138.30921182266	35.8645962732919
TMEM99	6.00378640776699	31.4433333333333	33.3671428571429	25.6434161490683
TMEM9B	59.3590499306519	57.3103174603174	66.8687438423645	73.4513664596274
TMEM9B-AS1	0	0	0.00497536945812811	0.0216149068322982
TMF1	72.1456449375867	96.9951851851852	215.045418719212	106.225962732919
TMIE	0	0.843544973544974	2.84583743842365	1.06167701863354
TMIGD1	0	0	0	0
TMIGD2	0.192961165048544	0.144179894179894	0.297635467980296	1.73211180124224
TMIGD3	0	0	0	0
TMLHE	1.43078363384189	6.01412698412699	7.77258620689655	4.6076397515528
TMLHE-AS1	0	0	0	0
TMOD1	0.21374479889043	4.46820105820106	9.31194581280788	11.7195652173913
TMOD2	0	18.7008994708995	11.6661083743842	16.7157142857143
TMOD3	35.8311303744799	37.340582010582	48.7682512315271	45.3063354037267
TMOD4	0	0	0	0
TMPO	106.396511789182	121.601746031746	114.519285714286	95.0744099378882
TMPO-AS1	1.89866158113731	2.84777777777778	5.9343842364532	0.0227329192546585
TMPPE	0	0	0	0
TMPRSS11A	0	0	0	0
TMPRSS11B	0	0	0	0
TMPRSS11BNL	0	0	0	0
TMPRSS11D	0	0	0	0
TMPRSS11E	0	0	0	0
TMPRSS11F	0	0	1.989039408867	0
TMPRSS11GP	0	0	0	0
TMPRSS12	0	0.0568253968253969	1.79586206896552	0
TMPRSS13	0	0	0	0
TMPRSS15	0	0	0	0
TMPRSS2	0	0	0	0
TMPRSS3	0	0	0	0
TMPRSS4	0	0	0	0
TMPRSS4-AS1	0	0	0	0
TMPRSS5	0	0	0	0
TMPRSS6	0	0	0	0
TMPRSS7	0	0	0	0
TMPRSS9	0	0	0	0.747888198757765
TMSB10	725.237281553398	272.438571428571	77.4430541871921	158.197080745342
TMSB15A	29.4519556171983	124.66962962963	43.5943596059113	31.0746583850932
TMSB15B	0	6.07560846560847	2.7892118226601	2.52093167701864
TMSB4X	3632.87552704577	150.886137566138	72.5078571428571	72.9163354037267
TMSB4Y	0	0	0	0
TMTC1	0	0.184126984126985	0	0.0460869565217393
TMTC2	0	4.30888888888889	0	0
TMTC3	30.403814147018	33.2218518518519	52.8161083743842	33.1057763975155
TMTC4	10.7815533980583	43.6541798941799	10.8374876847291	8.3232298136646
TMUB1	1.13388349514563	0	0	0.818509316770187
TMUB2	18.1245492371706	19.2596825396825	30.5956157635468	29.5166459627329
TMX1	123.399029126214	111.84417989418	80.8533743842365	85.3419254658385
TMX2	146.838855755895	95.4585714285714	54.6687192118227	55.6644099378882
TMX2-CTNND1	0	0	0	0
TMX3	19.3125936199723	33.0918518518519	48.128275862069	46.1772049689441
TMX4	40.6972468793343	123.792592592593	149.389482758621	90.3086335403727
TNC	0	0	0	0
TNF	0	0	0	0
TNFAIP1	15.181386962552	0.806031746031747	0.291847290640394	0.67832298136646
TNFAIP2	0	0	0.145665024630542	0
TNFAIP3	0	0	0.400862068965517	0.648633540372672
TNFAIP6	0	0	0	9.76316770186336
TNFAIP8	1.01366158113731	8.54396825396826	3.08204433497537	23.5222360248447
TNFAIP8L1	1.48574202496533	1.44402116402116	0.659433497536946	3.30583850931677
TNFAIP8L2	0	0	0	0
TNFAIP8L2-SCNM1	0	0	0	0
TNFAIP8L3	0	0.121164021164021	44.0793349753695	0
TNFRSF10A	0	0	0	0
TNFRSF10B	0	1.38312169312169	0.564950738916256	5.46366459627329
TNFRSF10C	0	0	0	0
TNFRSF10D	0	0.41	0.633029556650247	0.0221118012422361
TNFRSF11A	0	0	0	0.0510559006211182
TNFRSF11B	0	0	0	0
TNFRSF12A	4.75178224687934	0	0.00497536945812811	0.95192546583851
TNFRSF13B	0	0	0	0
TNFRSF13C	0	0	0	0
TNFRSF14	0	0	0	0
TNFRSF17	0	0	0	0
TNFRSF18	0	0	0	0
TNFRSF19	2.25763522884882	2.45354497354497	0	0
TNFRSF1A	1.52481276005548	0	0	0
TNFRSF1B	0	0.0207936507936508	0.464285714285714	0.339378881987578
TNFRSF21	8.38143550624133	0.0258730158730159	0	0
TNFRSF25	0.043120665742025	0	0	0
TNFRSF4	0	0	0	0
TNFRSF6B	0	0	0	0
TNFRSF8	0	0	0	0
TNFRSF9	0	0	0	0
TNFSF10	0	0	0	0
TNFSF11	0	0	0	0
TNFSF12	0	0	0	0
TNFSF12-TNFSF13	0	0	0	0
TNFSF13	0	0	0	0
TNFSF13B	0	0	0	0
TNFSF14	0	0	0	0
TNFSF15	0	0	0	0
TNFSF18	0	0	0	0
TNFSF4	0	0	0	0
TNFSF8	0	0	0	0
TNFSF9	0	0	0	0
TNIK	0	0	0	11.8317391304348
TNIP1	9.98371012482663	7.20920634920635	1.27576354679803	15.1580745341615
TNIP2	12.3496047156727	45.7534920634921	46.3307881773399	26.644099378882
TNIP3	0	0	0	0
TNK1	0	0	0	0
TNK2	18.5048474341193	7.55	19.5379556650246	21.5172670807454
TNKS	26.970145631068	29.127037037037	41.593078817734	15.2809937888199
TNKS1BP1	0.947905686546464	0.76936507936508	0.310147783251232	1.78944099378882
TNKS2	10.6339389736477	13.8906349206349	55.5315270935961	50.6751552795031
TNKS2-AS1	0	3.35201058201058	95.4913054187192	6.83863354037267
TNMD	0	0	0	0
TNN	0	0	0	0
TNNC1	0	0.42968253968254	0.344507389162562	1.61099378881988
TNNC2	0.0326699029126214	0	0.273916256157636	2.90031055900621
TNNI1	0	0	0	0.11944099378882
TNNI2	0	0	0	0
TNNI3	35.6081900138696	48.1749735449735	25.4668226600985	39.797950310559
TNNI3K	0	0	0	0
TNNT1	50.7498821081831	64.7333862433862	19.8575862068966	98.9992546583851
TNNT2	0	0	0	0
TNNT3	0	0	0	0
TNP1	0	0	0	0
TNP2	0	0	0	0
TNPO1	103.719445214979	121.614708994709	179.739507389163	152.349689440994
TNPO2	19.929133148405	16.3254497354497	10.7922167487685	16.4257763975155
TNPO3	44.2751803051318	60.3596296296296	55.4959359605911	56.322049689441
TNR	0	0	0	0
TNRC18	0.471581137309293	0	0.456724137931035	2.27223602484472
TNRC18P1	0	0	0	0
TNRC6A	74.2660540915395	117.994708994709	204.58842364532	233.964037267081
TNRC6B	113.845013869626	201.935185185185	162.773891625616	203.679192546584
TNRC6C	42.1484327323162	24.7834920634921	31.7783990147783	3.55552795031056
TNRC6C-AS1	0	0	0	0
TNS1	0	0	0.0446798029556651	0
TNS2	0	0	0.367216748768473	0
TNS3	11.2435228848821	0.125291005291005	1.33330049261084	0.0325465838509317
TNS4	0	0	0	0
TNXA	0	0	0	0
TNXB	0	0	0	0
TOB1	17.5699791955617	82.8969841269841	103.758497536946	206.836956521739
TOB1-AS1	0	0	0	0
TOB2	20.041907073509	25.9639153439153	53.8940147783251	48.7472049689441
TOB2P1	0	0	0.0332266009852217	0.0535403726708076
TOE1	13.9223855755895	14.1738095238095	5.72283251231527	2.24931677018634
TOLLIP	36.6601248266297	41.1238095238095	45.7668965517241	63.7575155279503
TOLLIP-AS1	0	0.0258730158730159	0	0
TOM1	13.4202773925104	22.1070899470899	8.84334975369458	38.6203105590062
TOM1L1	0.103834951456311	0.418359788359789	0	0.330683229813665
TOM1L2	0.801081830790569	14.5960317460317	17.342118226601	11.9945341614907
TOMM20	122.261310679612	85.3687830687831	51.6156896551724	132.266335403727
TOMM20L	0	0	0.0462068965517242	0
TOMM22	233.224764216366	185.580952380952	114.038349753695	127.467204968944
TOMM34	111.429500693481	277.737989417989	247.269113300493	247.705217391304
TOMM40	76.7940499306519	45.3	38.5131527093596	28.934099378882
TOMM40L	1.08475034674064	0	0	0
TOMM5	594.145319001387	220.296296296296	129.580024630542	201.56198757764
TOMM6	633.55894590846	437.468835978836	307.959556650246	409.678881987578
TOMM7	638.054549237171	300.156507936508	177.813694581281	200.057391304348
TOMM70A	73.0548404993065	45.7756613756614	52.2287931034483	43.9889440993789
TONSL	3.12925104022191	7.8521164021164	4.92854679802956	5.49677018633541
TONSL-AS1	0	0	0	0
TOP1	93.5253744798891	55.2571428571429	117.884704433498	117.051428571429
TOP1MT	13.7819972260749	105.04582010582	55.1322906403941	72.8606211180124
TOP1P1	0	0	0.247758620689655	0
TOP1P2	0	0	0	0
TOP2A	298.236095700416	549.052169312169	614.049975369458	74.6618633540373
TOP2B	15.7450069348128	25.6539682539683	61.9516748768473	34.3960248447205
TOP3A	19.0969209431345	11.3119576719577	17.1907142857143	4.58316770186336
TOP3B	1.10347434119279	2.69566137566138	6.50352216748769	2.35229813664596
TOPAZ1	0	9.15857142857143	79.4641625615764	25.8033540372671
TOPBP1	30.3369417475728	35.7033862433862	22.8381280788177	26.7636645962733
TOPORS	56.0618585298197	69.5124867724868	103.288891625616	74.465900621118
TOPORS-AS1	9.48823162274619	6.29481481481482	26.5114532019704	12.1983850931677
TOR1A	31.9585506241331	21.9533862433862	14.4154679802956	20.5286335403727
TOR1AIP1	40.2558252427184	41.0118518518519	17.8162561576355	15.1804968944099
TOR1AIP2	52.504507628294	52.9292592592593	25.2977093596059	12.0114285714286
TOR1B	10.1871705963939	1.82343915343915	1.43874384236453	10.6835403726708
TOR2A	5.41247572815534	7.1178835978836	8.91118226600985	9.24316770186336
TOR3A	167.679944521498	32.8046031746032	2.70741379310345	193.080559006211
TOR4A	0	0	0	0
TOX	0	0	0	1.14732919254658
TOX2	0.138328710124827	0	0	3.51807453416149
TOX3	0	0	0.151970443349754	0
TOX4	120.858876560333	189.571216931217	172.588768472906	246.775776397516
TP53	24.6047364771151	2.51132275132275	0	0.911428571428572
TP53AIP1	0	0	0.245788177339902	0.213850931677019
TP53BP1	58.4280374479889	109.521746031746	47.3620689655172	16.9567701863354
TP53BP2	4.48700416088766	22.2489417989418	19.1202463054187	7.58944099378882
TP53I11	16.4270873786408	11.3110582010582	3.97369458128079	5.88950310559006
TP53I13	15.5462690707351	45.7801058201058	9.58460591133005	0.763913043478261
TP53I3	11.1983980582524	3.94518518518519	0.419975369458129	4.58192546583851
TP53INP1	8.60914008321775	70.8319047619048	69.7144827586207	94.3460869565217
TP53INP2	0.769167822468794	0	0.0648768472906404	6.86565217391305
TP53RK	36.5780027739251	22.3387301587302	13.5747044334975	22.116397515528
TP53TG1	13.2977115117892	18.7238095238095	7.51753694581281	4.00944099378882
TP53TG3	0	0	0	0
TP53TG3B	0	0	0	0
TP53TG3C	0	0	0	0
TP53TG3D	0.0831276005547851	12.1675661375661	40.1914778325123	12.7960248447205
TP53TG5	0	0	0	0
TP63	0	0	0.260369458128079	78.7193167701864
TP73	0	0.747301587301588	0.263029556650247	1.20590062111801
TP73-AS1	0.804611650485437	14.1480423280423	5.43660098522168	3.4104347826087
TPBG	4.34881414701803	8.18	9.29364532019705	2.96385093167702
TPBGL	0	0	0	0
TPCN1	0	2.86312169312169	6.15665024630542	1.56310559006211
TPCN2	10.4896324549237	3.00507936507937	6.23667487684729	1.9932298136646
TPD52	84.6276560332871	50.6485714285714	5.93908866995074	54.0001863354037
TPD52L1	8.66911927877947	0	0.119187192118227	0
TPD52L2	104.30746185853	90.447037037037	53.9613793103448	72.0929192546584
TPD52L3	0	0	0	0
TPGS1	0	0	0	0
TPGS2	129.068509015257	280.720317460317	270.121379310345	268.406583850932
TPH1	0	0	0	0
TPH2	0	0	0	0
TPI1	1062.65420943135	812.014338624339	164.142561576355	503.616459627329
TPI1P2	0	0	0	0.174409937888199
TPI1P3	0	0	0	0
TPK1	9.47359916782247	3.58978835978836	0.0264778325123153	4.09434782608696
TPM1	316.173952843273	55.5671957671958	114.090566502463	113.233540372671
TPM2	384.128807212205	248.592063492063	59.2316256157635	45.0139751552795
TPM3	687.248571428571	328.612645502645	103.390443349754	238.622919254658
TPM3P9	6.91735090152566	5.19126984126984	3.98566502463054	44.2506211180124
TPM4	412.938925104022	12.3095767195767	3.05243842364532	2.54024844720497
TPMT	3.8102080443828	14.8946560846561	1.28135467980296	10.3864596273292
TPO	0	0	0	74.0637888198758
TPP1	48.5623162274619	3.5668253968254	0.0649753694581281	0.945341614906833
TPP2	40.1837309292649	58.6595238095238	41.6880541871921	36.5837888198758
TPPP	0	0	0	0
TPPP2	0	0	0	0
TPPP3	0	16.7613756613757	0	0.13055900621118
TPR	537.184951456311	450.859470899471	869.992167487685	420.675279503106
TPRA1	9.1025173370319	30.2396825396825	15.7005172413793	16.2691304347826
TPRG1	0	0	0	0.178447204968944
TPRG1-AS1	0	0	0	0
TPRG1-AS2	0	0	0	0
TPRG1L	27.8363800277393	32.4573015873016	15.3092118226601	46.1660869565218
TPRKB	190.597024965326	256.210952380952	133.399113300493	128.878198757764
TPRN	0	11.7069312169312	0.0289162561576355	4.36093167701863
TPRX1	0	0	0	0
TPRXL	0	0	0.0584975369458129	4.69124223602485
TPSAB1	0	0	0	0
TPSB2	0	0	0	0
TPSD1	0	0	0	0
TPSG1	0	0	0	0
TPST1	20.6451803051318	6.18312169312169	24.6152216748768	5.56962732919255
TPST2	27.0683495145631	18.2765608465608	4.14775862068966	9.6764596273292
TPT1	1507.29716366158	738.463492063492	658.913497536946	819.57049689441
TPT1-AS1	11.5236338418863	0.700582010582011	11.5519458128079	6.28273291925466
TPTE	28.4514909847434	146.110105820106	298.754655172414	79.1752795031056
TPTE2	3.37643550624133	0.393068783068783	8.28418719211823	0.241614906832298
TPTE2P1	7.04632454923717	1.89550264550265	0.0160098522167488	0
TPTE2P3	49.4378363384189	39.3585714285714	71.448078817734	17.5025465838509
TPTE2P5	0	0	0.0473399014778326	0
TPTE2P6	25.3844313453537	4.72518518518519	16.9653448275862	0.117515527950311
TPTEP1	2.85112343966713	0.368571428571429	1.70083743842365	1.73385093167702
TPX2	130.747621359223	166.968042328042	117.728990147783	80.5647204968944
TRA2A	119.996705963939	103.402063492063	163.402586206897	75.1386335403727
TRA2B	283.426227461859	333.086931216931	319.712019704433	171.980807453416
TRABD	14.1040638002774	12.7195767195767	13.3064039408867	3.8116149068323
TRABD2A	0	0	0.0378817733990148	0
TRABD2B	0	0	0	0
TRADD	0.00978502080443834	1.91957671957672	0	0
TRAF1	0	0	0.620517241379311	0.164844720496895
TRAF2	16.8411026352288	34.0214285714286	39.778842364532	164.373105590062
TRAF3	0.0687101248266298	15.3491005291005	34.0744088669951	18.8803726708075
TRAF3IP1	1.67165048543689	12.6508994708995	65.5874876847291	29.2716770186335
TRAF3IP2	14.8368446601942	2.63608465608466	1.94108374384237	2.95745341614907
TRAF3IP2-AS1	15.3912898751734	11.0508465608466	42.8401724137931	15.7526086956522
TRAF3IP3	0	0	0	0
TRAF4	26.2620457697642	6.35883597883598	2.07711822660099	2.50751552795031
TRAF5	0.14619972260749	6.77296296296296	9.89918719211823	63.3495652173913
TRAF6	22.6800069348128	27.6421164021164	36.5670197044335	31.1363354037267
TRAF7	13.1243758668516	3.28460317460318	1.1942118226601	5.36080745341615
TRAFD1	30.2062898751734	130.967883597884	155.738251231527	17.3613664596273
TRAIP	17.8547364771151	24.9366666666667	19.9303694581281	26.0753416149068
TRAK1	4.36259361997226	4.3589417989418	1.59064039408867	27.2645962732919
TRAK2	3.70204576976422	2.46179894179894	7.83746305418719	17.138198757764
TRAM1	57.7735506241332	63.9725925925926	101.209827586207	106.038385093168
TRAM1L1	0	0.451164021164022	0.750788177339902	1.73739130434783
TRAM2	47.8963522884882	8.4805291005291	4.91502463054187	12.9072670807453
TRAM2-AS1	0.00640776699029131	2.21634920634921	1.30960591133005	0
TRANK1	43.2138418862691	0.105185185185185	0.39768472906404	1.3404347826087
TRAP1	123.75165742025	144.718941798942	69.0126600985222	148.220310559006
TRAPPC1	53.4392926490985	95.3651851851852	85.823275862069	157.61397515528
TRAPPC10	5.76330097087379	23.5506878306878	21.7993103448276	50.3152795031056
TRAPPC11	22.1509084604716	34.5395767195767	19.5066748768473	16.9722360248447
TRAPPC12	4.73875866851595	10.4973544973545	13.3227586206897	10.0790683229814
TRAPPC13	27.9633980582524	18.4552380952381	38.6703448275862	40.2117391304348
TRAPPC2	10.0583495145631	6.99253968253968	7.54445812807882	9.91391304347826
TRAPPC2B	39.0845700416089	59.1522222222222	43.9390886699507	70.4862732919255
TRAPPC2L	234.608952843273	308.129470899471	157.839384236453	190.889192546584
TRAPPC3	160.364930651872	243.441534391534	236.961231527094	116.455031055901
TRAPPC3L	0	0	0	0
TRAPPC4	322.141345353675	133.820317460317	70.0991625615763	95.9080745341615
TRAPPC5	212.127253814147	81.5526455026455	24.3392118226601	90.9357142857143
TRAPPC6A	255.508176144244	425.865291005291	94.947684729064	162.710248447205
TRAPPC6B	23.9139667128988	80.0536507936508	122.327290640394	124.394658385093
TRAPPC8	56.9651317614424	66.9524867724868	169.727512315271	62.7314906832298
TRAPPC9	9.33647018030513	5.34396825396825	1.00495073891626	12.5037267080745
TRAT1	0	0	0	0
TRDMT1	3.20636615811373	6.78296296296296	11.5901477832512	13.6067701863354
TRDN	0	0	0.734753694581281	0
TREH	0	0	0	0
TREM1	0	0	0	0
TREM2	0	0	0.00615763546798033	0
TREML1	0	0	0	0
TREML2	0	0	0	0
TREML3P	0	0	0	0
TREML4	0	0	0	0
TREML5P	0	0	0	0
TRERF1	0	0	0.111970443349754	0.962670807453417
TRERNA1	0	0	0	0
TREX1	0	0	0.403990147783251	0
TREX2	0	0	0	0
TRG-AS1	0	0	0	0
TRH	0	0	0	0
TRHDE	0	0	0	6.05534161490684
TRHDE-AS1	0	0	0	0.376273291925466
TRHR	0	0	0	0
TRIAP1	118.499251040222	5.68169312169312	33.4703694581281	78.3615527950311
TRIB1	0.27237170596394	0	0	0
TRIB2	4.3695839112344	0.0301587301587302	0.221428571428572	1.62795031055901
TRIB3	2.38885575589459	1.59904761904762	3.4520197044335	4.11229813664596
TRIL	0.0403883495145632	0	0	2.13981366459627
TRIM10	0	0	0	0
TRIM11	9.53176837725382	20.3097883597884	2.28660098522168	15.9655900621118
TRIM13	102.076671289875	85.3598412698413	67.3706650246305	62.0712422360249
TRIM14	1.16162274618585	10.6966666666667	0.0266995073891626	3.65813664596273
TRIM15	0	0	0	0
TRIM16	0	1.69063492063492	0	0.0759006211180127
TRIM16L	0	2.56380952380952	0.142931034482759	0
TRIM17	0	0.634021164021164	0	0
TRIM2	61.7972052704577	0.74978835978836	1.47125615763547	2.46583850931677
TRIM21	0	0	0	0
TRIM22	0	0	0	0.76472049689441
TRIM23	17.2734466019417	35.3093121693122	78.1144581280788	39.2274534161491
TRIM24	32.0218932038835	24.9486772486772	19.5249261083744	9.94658385093168
TRIM25	0	3.21640211640212	0	0
TRIM26	4.89709431345354	5.51989417989418	11.4886945812808	25.6991304347826
TRIM27	89.3565187239945	87.1655555555556	31.0639901477833	41.1380745341615
TRIM28	336.027884882108	241.603386243386	132.807906403941	164.649192546584
TRIM29	0	0	0.882315270935961	0.296708074534162
TRIM3	0.12746185852982	0.847513227513228	2.98534482758621	4.82975155279503
TRIM31	0	0	0	0
TRIM31-AS1	0	0	0	0
TRIM32	5.62078363384189	3.38756613756614	24.323275862069	11.2653416149068
TRIM33	42.7800416088766	48.2808994708995	94.6287438423645	101.660807453416
TRIM34	0	0	0	0
TRIM35	1.610520110957	7.91333333333333	5.86975369458128	11.8280745341615
TRIM36	7.44246185852982	25.5218518518519	13.9830295566502	12.8813043478261
TRIM37	47.1597295423024	205.176507936508	157.533522167488	127.787329192547
TRIM38	13.6026907073509	0.0206349206349207	0	0.0462732919254659
TRIM39	7.13922330097087	8.30820105820106	30.6810098522168	37.5923602484472
TRIM39-RPP21	0	0	0	0
TRIM4	0	18.4653968253968	33.7740640394089	13.3880745341615
TRIM40	0	0	0	0
TRIM41	7.75648404993065	12.5631216931217	15.7155172413793	12.0503105590062
TRIM42	0	0	0	0.885279503105591
TRIM43	0	0	0	0
TRIM43B	0	0	0	0
TRIM44	14.5666990291262	51.472962962963	129.028177339901	103.59298136646
TRIM45	1.70739944521498	11.5846031746032	19.0258128078818	15.9778260869565
TRIM46	0	0	0.00467980295566505	0.0913664596273294
TRIM47	0	0.156613756613757	0	0
TRIM48	0	0	0	0
TRIM49	0	0	0	0
TRIM49B	0	0	0	0
TRIM49C	0	0	0	0
TRIM49D1	0	0	0	0
TRIM49D2	0	0	0	0
TRIM5	0.0335922330097088	2.9926455026455	0.220369458128079	1.17639751552795
TRIM50	0	5.76169312169312	13.9697783251232	40.2092546583851
TRIM51	0	0	0	0
TRIM51HP	0	0	0	0
TRIM52	0.232094313453537	0.0856084656084657	18.2994088669951	9.2464596273292
TRIM52-AS1	31.7580097087379	15.9	12.9545812807882	14.4117391304348
TRIM53AP	0	0	0	0
TRIM54	0	0	8.95709359605912	1.46055900621118
TRIM55	0	0	5.06411330049261	0
TRIM56	0.072857142857143	0	0	0
TRIM58	0.478467406380028	1.52343915343915	0.75576354679803	7.57453416149069
TRIM59	54.0989389736477	55.8617989417989	36.0772660098522	44.8590062111801
TRIM6	35.2107628294036	13.4621164021164	5.91573891625616	83.5957763975155
TRIM6-TRIM34	0	0	0	0
TRIM60	0.160818307905687	5.41322751322751	11.4545812807882	11.1514906832298
TRIM61	1.56871705963939	0.0395238095238096	9.6168472906404	19.8809316770186
TRIM62	0	0.734550264550265	0.168004926108375	0.343354037267081
TRIM63	0	0	0	0
TRIM64	0	0	0	0
TRIM64B	0	0	0	0
TRIM64C	0	0	0	0
TRIM65	0.390811373092927	2.19518518518519	0	0.27248447204969
TRIM66	3.82232316227462	6.95952380952381	14.999802955665	0.255403726708075
TRIM67	0	0	0	0
TRIM68	6.12039528432732	19.1706349206349	1.85160098522168	9.14031055900622
TRIM69	0	0	0	0
TRIM7	0.051983356449376	4.65920634920635	4.89076354679803	4.19024844720497
TRIM71	57.1315533980583	22.406455026455	4.67667487684729	26.4863354037267
TRIM72	0	0	0	0
TRIM73	0	0	0	0
TRIM74	0	0	0	0
TRIM77	0	0	0	34.6191925465839
TRIM8	16.1053398058252	7.43767195767196	4.0042118226601	7.96291925465839
TRIM9	0	0	0	0.0636024844720499
TRIML1	0	0	0	0
TRIML2	37.6988973647712	0.298412698412699	2.58950738916256	31.4827329192547
TRIO	0	0.343915343915344	0.969187192118227	2.75683229813665
TRIOBP	5.59441747572816	12.0475661375661	20.7976108374384	26.4445341614907
TRIP10	31.4733009708738	19.6430687830688	0.0831280788177341	1.45944099378882
TRIP11	147.808016643551	113.790740740741	230.257315270936	200.542732919255
TRIP12	70.7394590846047	169.178677248677	273.796551724138	322.232049689441
TRIP13	40.8192649098474	172.857989417989	258.820615763547	25.0640372670808
TRIP4	21.8592024965326	42.9292592592593	48.6568965517241	47.1447826086957
TRIP6	12.0015811373093	0.236825396825397	0.315541871921182	0
TRIQK	1.88950762829404	0.271798941798942	0.193916256157636	0
TRIT1	21.0283703190014	19.1226455026455	20.4926108374384	13.125900621118
TRMT1	45.3652288488211	23.8308465608466	21.2627586206897	15.2213664596273
TRMT10A	33.05326629681	167.280793650794	181.270738916256	148.292857142857
TRMT10B	4.03216366158114	19.8728042328042	2.05137931034483	47.1222360248447
TRMT10C	192.727392510402	122.473227513228	130.002684729064	96.8644720496895
TRMT11	32.3597572815534	26.0540211640212	20.2291871921182	29.6272670807454
TRMT112	622.976920943134	1071.5373015873	869.448842364532	1293.63819875776
TRMT12	0	0	2.3307881773399	1.97124223602485
TRMT13	38.2609361997226	43.357671957672	41.6931280788177	48.3745341614907
TRMT1L	43.7828918169209	128.089259259259	192.769852216749	54.5648447204969
TRMT2A	7.20933425797504	16.8582010582011	19.5639655172414	21.5366459627329
TRMT2B	3.054653259362	5.66608465608466	0.486748768472907	7.94726708074534
TRMT44	0.286151178918169	1.3762962962963	2.10805418719212	142.924099378882
TRMT5	24.1785714285714	27.137037037037	22.6417980295567	31.6465217391304
TRMT6	187.148245492372	231.212645502646	265.968275862069	285.424782608696
TRMT61A	9.03278085991678	4.54767195767196	6.48091133004926	20.3051552795031
TRMT61B	0.539570041608877	0.401798941798942	0.199532019704434	0.865900621118013
TRMU	10.4587586685159	34.7220634920635	69.2050738916256	45.7271428571429
TRNAU1AP	19.244160887656	11.7526984126984	11.4576600985222	5.78459627329193
TRNP1	4.42325242718447	0.327830687830688	3.40812807881774	2.87198757763975
TRNT1	30.860027739251	68.8755555555556	51.9219458128079	34.3711180124224
TRO	16.4440984743412	1.63994708994709	6.2076354679803	6.68012422360249
TROAP	24.8552843273232	20.8971957671958	2.61753694581281	11.507950310559
TROVE2	60.7084119278779	91.9912698412698	158.769433497537	176.326770186335
TRPA1	0	1.02338624338624	1.5164039408867	1.13937888198758
TRPC1	2.01362690707351	8.22867724867725	14.7065270935961	3.48583850931677
TRPC2	0	0	0	0
TRPC3	0	0	0	0
TRPC4	0	0	0	0
TRPC4AP	41.2862760055478	56.7755555555555	42.3957881773399	45.1778260869565
TRPC5	0.494285714285715	0	0	0
TRPC5OS	0	0	0	0
TRPC6	0	0.600740740740742	0	3.05198757763975
TRPC7	0	0	0	0
TRPM1	0	4.51671957671958	2.53576354679803	0.0522981366459629
TRPM2	0	0	0	0.0342857142857144
TRPM2-AS	0	0	0	0
TRPM3	0	0	0	0
TRPM4	7.91938973647712	35.4749735449735	6.74137931034483	11.4328571428571
TRPM5	0	0	0	28.0850931677019
TRPM6	4.40502773925104	7.17380952380952	10.2539901477833	0.139068322981367
TRPM7	27.3012413314841	39.0124867724868	78.0756896551724	30.3552173913044
TRPM8	0	0	0	0
TRPS1	0	4.09089947089947	1.83472906403941	16.5818633540373
TRPT1	14.2795353675451	22.7047619047619	5.46716748768473	22.6053416149068
TRPV1	0.347149791955618	0	0	2.19788819875777
TRPV2	0.0510887656033288	0	0	0
TRPV3	0.500097087378641	0.0204761904761905	0	0.0559006211180125
TRPV4	0	0	0	5.31993788819876
TRPV5	0	0	0	0
TRPV6	0	0	0	4.48956521739131
TRRAP	8.91004854368932	7.20492063492064	17.1711330049261	7.78453416149069
TRUB1	51.9441192787795	118.777619047619	32.7024137931034	37.9899378881988
TRUB2	69.0889389736477	91.3854497354497	60.2149261083744	50.4522360248447
TRY2P	0	0	0	0
TSACC	54.3424133148405	90.5556613756614	110.614581280788	53.9136645962733
TSC1	18.3595839112344	30.1320105820106	52.4256157635468	27.9696894409938
